Age,Handsome,Height,Body Fat%,Crazy on work,Attitude,Wage,Temper,Responsibility,Have a cat,Ma bao,Have a car,Have a house,Have a rich dad,Jai Jai,Label
29,2,183,34,1,0,86102,0,0,1,0,1,0,1,0,0
30,3,171,33,0,0,42228,1,1,0,0,1,1,1,0,0
25,4,188,11,0,0,83257,4,1,1,1,1,1,0,1,0
22,1,178,35,1,1,63754,3,1,1,1,1,0,1,0,0
27,2,181,15,0,0,49966,5,1,0,0,1,0,0,1,0
22,0,166,29,0,0,52620,2,0,0,1,0,0,1,0,0
27,5,175,32,1,0,58943,4,0,0,1,0,1,1,1,0
22,3,182,21,0,1,144146,5,0,1,0,0,0,1,0,1
28,0,184,23,1,1,28525,3,1,1,0,1,0,1,0,1
24,0,176,17,0,1,66400,3,1,1,1,1,0,1,1,0
24,3,167,32,0,0,66623,4,1,1,0,0,1,1,0,0
27,2,178,22,1,0,76294,0,0,0,1,0,0,0,1,0
27,2,178,32,0,1,36989,1,0,0,1,1,1,0,0,0
24,4,184,34,0,0,53478,1,0,1,1,1,1,0,0,0
26,1,171,25,0,0,142556,3,1,0,1,1,1,0,1,0
23,2,160,10,0,1,26819,0,0,1,0,1,1,1,1,0
25,4,170,27,1,1,43086,4,0,0,0,0,1,0,1,0
27,2,169,21,0,1,139614,2,0,0,0,0,1,1,0,1
24,5,174,20,1,1,89349,1,0,0,0,0,1,1,1,0
23,3,178,23,1,0,89117,3,0,0,1,0,1,0,0,0
26,4,177,26,1,0,144367,2,0,0,0,0,1,1,1,0
25,0,185,21,1,0,148945,3,1,1,1,1,0,0,0,0
26,1,178,25,1,0,131331,2,1,1,0,0,1,1,1,1
29,3,176,15,1,1,147046,4,1,0,0,1,1,0,0,1
22,4,190,32,1,1,113270,0,1,1,0,1,0,1,0,1
23,0,169,29,1,0,125974,0,1,0,0,0,1,1,0,0
25,0,164,26,0,0,113639,2,0,0,1,1,1,0,1,0
28,2,173,35,1,1,134935,4,0,1,0,0,1,1,0,1
30,5,186,20,0,1,107244,2,1,0,1,1,1,1,1,0
27,4,164,26,1,0,74876,4,1,0,1,0,1,0,1,0
28,1,173,16,0,1,40190,3,0,0,1,1,1,1,0,0
27,2,186,11,0,0,129671,0,1,0,1,0,1,0,0,0
24,2,185,19,1,0,76134,2,1,0,0,0,1,0,1,0
24,5,167,19,0,1,81735,1,0,0,1,1,0,0,1,0
30,5,171,17,0,1,76763,1,0,1,0,0,1,1,1,0
30,5,188,25,0,1,135169,4,1,0,0,1,0,0,0,1
22,2,176,11,0,1,116076,0,0,0,0,1,0,0,1,0
28,4,170,11,1,1,75459,4,0,1,1,0,0,0,0,0
29,3,188,28,1,0,40832,3,0,1,0,0,0,0,1,0
24,3,166,18,0,1,58124,3,0,1,1,0,0,1,1,0
25,3,164,25,0,0,29017,4,1,1,0,1,0,1,0,0
27,1,182,33,1,0,78271,3,1,1,0,0,1,0,0,0
27,4,164,28,0,1,46538,0,1,1,0,1,0,0,1,0
25,0,163,28,0,0,53940,3,0,1,1,1,0,0,0,0
30,2,183,34,0,0,142285,1,1,0,0,1,0,0,0,1
24,5,182,17,1,1,96223,1,1,0,0,0,1,0,0,1
24,4,176,12,0,1,94696,0,1,0,1,0,1,1,1,0
26,4,181,22,0,0,42347,1,0,0,0,0,1,1,0,0
24,2,174,28,0,0,36975,4,1,0,1,1,1,0,1,0
26,2,186,32,1,1,25754,2,1,1,0,0,1,0,0,0
26,3,167,32,1,1,102355,0,1,0,1,0,0,1,1,0
26,5,176,24,1,1,91004,0,1,1,0,1,1,0,0,1
23,1,179,14,0,1,85036,5,0,0,0,0,0,0,1,1
23,2,167,29,0,1,118319,1,1,0,1,1,0,0,0,0
30,3,169,15,0,1,49633,1,1,0,0,1,1,1,0,0
29,1,165,10,0,0,87982,1,1,1,0,0,1,1,1,0
26,0,188,28,0,1,48529,1,1,1,0,0,0,0,1,0
27,0,183,21,1,0,53643,0,1,0,0,1,1,1,1,0
24,0,170,18,1,1,37296,4,0,1,0,0,0,1,0,0
25,0,169,12,1,1,138847,1,0,0,0,0,0,1,1,1
24,1,176,27,0,0,65006,0,1,0,0,0,1,1,1,0
28,1,183,24,0,0,137447,1,0,1,1,0,0,1,0,0
28,4,184,14,0,0,76246,2,1,1,0,1,1,0,1,0
29,4,162,30,0,0,69779,2,0,1,1,1,0,1,0,0
30,2,170,19,1,0,109962,1,1,0,1,1,1,0,1,0
24,2,181,16,1,0,43937,2,0,0,1,1,0,1,0,0
28,0,188,28,1,0,37992,4,1,1,1,0,1,0,1,0
28,2,169,27,1,1,30132,3,0,0,0,0,0,1,1,0
24,2,163,16,1,1,142539,2,0,0,0,0,0,1,0,1
25,2,163,27,0,1,75721,5,0,1,1,1,1,0,0,0
22,3,171,10,1,0,39611,1,0,1,1,0,1,1,0,0
28,1,171,26,0,0,69888,2,1,1,1,0,1,1,1,0
22,2,170,29,1,1,51464,2,0,0,1,1,0,1,0,0
26,3,160,25,1,1,64530,3,0,0,0,1,1,0,1,0
25,3,190,34,0,1,133185,2,0,0,0,1,1,0,0,1
25,0,186,15,1,1,39397,5,1,0,0,1,0,1,0,1
25,3,168,27,1,0,92478,3,0,0,1,1,1,1,1,0
25,2,160,14,0,1,92577,4,0,1,0,0,1,1,0,0
25,1,161,25,0,1,116469,2,0,1,0,1,0,1,0,0
27,4,168,34,1,1,137550,2,0,1,1,0,0,1,1,0
28,5,161,26,0,1,54443,3,1,1,1,0,0,0,1,0
24,3,174,9,0,0,58338,0,1,1,1,0,0,0,1,0
27,5,164,20,1,0,67713,4,0,1,1,0,1,0,1,0
23,1,175,30,1,0,123306,0,1,0,0,0,0,0,1,0
24,2,175,28,1,1,36903,0,0,1,1,1,0,0,1,0
28,0,165,30,1,1,30793,4,1,0,0,1,0,0,0,1
26,3,176,35,0,0,87188,5,0,0,0,0,0,0,0,0
26,0,174,14,0,0,94644,3,0,0,0,1,0,0,1,0
25,3,184,8,0,1,66724,1,1,0,1,1,0,1,1,0
24,4,175,31,1,0,121111,5,0,1,0,0,0,0,1,0
27,5,182,28,1,0,74953,5,1,0,1,1,0,1,1,0
26,5,180,27,1,0,149922,1,1,1,1,0,0,1,0,0
28,2,176,24,0,0,60667,4,0,1,0,0,0,1,1,0
24,4,161,26,1,0,118795,2,1,1,0,0,0,1,0,0
28,1,185,14,0,0,52625,4,1,1,0,0,1,1,1,0
26,1,166,26,1,1,74584,1,0,1,1,1,1,1,1,0
24,5,185,30,1,0,46134,2,0,1,1,1,1,0,0,0
24,2,179,15,1,0,129551,5,0,0,0,0,0,1,0,0
30,4,182,16,0,1,37112,5,0,0,0,0,1,1,0,0
28,4,170,12,0,0,36960,2,0,0,0,0,0,0,0,0
23,1,186,27,1,0,40978,0,0,0,1,0,1,1,0,0
22,1,185,15,1,1,122590,3,1,0,1,1,1,1,0,1
28,1,170,33,0,0,123809,0,1,1,0,1,1,0,0,0
29,1,169,34,0,0,80312,4,0,0,0,1,0,0,1,0
30,2,182,27,0,1,114629,3,1,1,0,0,0,1,1,1
25,4,169,26,1,1,50265,2,0,0,1,1,1,1,0,0
29,1,169,17,1,0,131503,2,0,0,1,1,1,0,0,0
30,1,181,33,1,1,87339,1,1,1,1,1,1,1,0,0
22,3,187,33,1,0,72076,1,1,1,0,1,0,1,0,0
30,2,174,15,1,0,80782,0,0,0,0,1,1,1,1,0
28,4,177,32,1,1,27948,3,0,0,0,1,0,1,0,0
29,4,187,28,0,1,61122,2,1,1,0,1,1,1,1,1
25,4,183,21,0,0,132625,2,0,0,1,0,1,0,0,0
22,2,166,34,1,1,104705,5,1,0,0,1,0,0,1,1
30,3,169,20,0,1,66153,4,1,1,1,0,0,0,0,0
22,0,185,11,0,0,99515,0,1,1,0,1,0,0,1,0
27,2,161,8,0,1,120206,1,1,1,1,0,0,1,1,0
25,5,173,34,1,0,56737,2,0,0,0,1,0,0,1,0
28,0,190,23,0,0,93627,0,0,0,1,1,0,1,1,0
24,1,173,32,0,1,102285,3,0,1,1,1,1,0,0,0
22,1,163,11,0,1,31584,5,1,0,0,0,1,0,0,1
28,3,178,31,0,0,88786,3,1,1,1,0,1,0,0,0
22,3,162,28,1,0,28091,3,1,0,0,0,0,1,1,0
24,1,188,15,1,1,97125,2,1,0,0,1,1,1,0,1
26,2,166,27,0,1,100477,1,1,1,0,1,0,0,1,1
25,2,186,26,0,0,137382,4,1,1,1,0,1,0,1,0
22,4,160,20,0,1,144090,5,1,1,1,0,0,0,1,1
30,4,164,11,0,0,59209,1,0,0,0,1,1,1,0,0
27,4,164,21,0,1,97785,1,1,0,0,0,1,1,1,1
28,4,184,10,0,1,136601,3,0,1,0,1,0,1,1,1
29,1,163,31,1,0,127037,2,1,0,1,1,0,0,0,0
26,0,178,18,1,1,124594,3,0,1,1,0,0,0,1,0
30,2,184,17,1,0,54135,1,0,1,1,0,1,0,0,0
25,0,189,10,1,1,88030,0,0,1,1,0,1,0,0,0
26,0,190,15,1,0,49317,0,0,1,1,0,1,1,0,0
23,3,166,24,1,0,120457,2,0,1,1,1,0,0,0,0
29,0,161,23,0,0,44374,4,1,1,0,1,0,0,0,0
24,3,188,11,0,0,107923,4,0,1,1,1,0,0,1,0
28,1,183,27,1,1,64484,5,1,1,0,0,1,0,0,1
24,2,174,28,1,0,50199,3,0,1,0,0,0,1,1,0
23,1,179,29,0,0,66594,1,0,1,0,0,1,0,1,0
25,0,177,8,1,0,82186,3,1,1,1,0,0,0,0,0
22,4,167,8,1,1,102335,2,0,1,1,0,0,1,1,0
26,0,177,12,1,0,37220,4,1,1,1,1,1,1,0,0
23,4,165,34,0,1,51388,2,0,0,1,1,1,0,0,0
29,3,185,9,0,1,85194,3,1,1,1,1,1,0,1,0
28,1,175,21,0,1,81617,3,1,1,0,0,0,0,0,1
30,3,185,31,1,0,124998,0,1,0,1,1,0,1,0,0
27,5,175,19,0,1,73895,0,1,1,1,0,0,0,1,0
30,4,188,17,0,1,28991,5,0,1,1,1,1,1,0,0
30,2,170,28,1,1,51254,5,1,1,1,0,1,0,0,0
24,3,187,13,1,0,101940,3,1,1,0,0,0,1,0,0
28,1,164,29,0,0,114194,4,0,1,0,1,1,1,1,0
26,3,173,25,1,1,71281,1,0,0,1,1,0,0,1,0
27,1,178,9,0,0,63252,0,0,1,1,1,0,1,0,0
28,2,163,18,0,0,85289,0,0,1,0,0,0,1,0,0
29,3,190,23,0,1,62893,2,0,1,0,1,1,0,1,0
23,1,182,26,0,0,117696,3,0,1,0,0,1,0,0,0
25,2,189,30,0,1,27528,4,0,1,1,1,1,0,0,0
23,0,170,34,1,1,33954,2,1,0,1,0,1,0,0,0
22,3,186,10,0,0,147683,4,0,0,1,0,0,1,0,0
22,2,189,18,1,1,144136,1,1,1,1,0,0,1,1,1
28,5,181,9,1,1,78934,1,1,0,0,0,1,0,1,1
27,2,171,22,0,1,95177,0,0,0,0,0,0,1,1,0
28,4,174,9,1,1,28037,0,1,1,1,1,1,0,1,0
30,2,185,23,1,0,148837,4,1,1,0,0,0,1,0,1
23,3,174,26,0,1,59694,4,1,0,0,1,0,0,0,1
23,2,165,28,1,0,84525,3,0,1,0,1,1,1,1,0
22,0,190,19,1,1,73988,5,1,1,0,0,0,1,0,1
25,3,161,28,1,0,126194,1,1,0,0,0,0,0,0,0
30,1,179,10,1,1,109180,5,0,0,0,0,0,0,0,1
23,4,165,32,1,0,99096,5,1,1,0,0,0,1,1,0
29,3,180,35,1,0,76068,3,1,0,1,0,0,1,0,0
23,4,174,31,0,0,60351,4,1,0,1,0,1,1,1,0
23,3,181,19,0,1,32410,4,1,1,0,0,0,1,1,1
26,3,162,26,0,0,73209,3,0,1,0,1,1,1,1,0
29,3,182,20,0,0,40051,3,1,1,1,1,0,0,1,0
26,4,164,16,0,1,140594,1,1,0,0,0,1,0,1,1
27,3,188,9,0,0,142388,4,0,0,0,0,0,0,1,0
27,4,171,18,0,1,122183,0,1,0,1,1,0,1,0,0
28,3,183,14,1,0,93876,3,0,0,1,1,0,0,0,0
26,1,190,9,1,0,125147,1,0,0,0,0,0,0,0,0
22,1,183,18,1,1,87376,4,0,1,1,0,1,1,0,0
22,2,163,25,0,0,59933,4,1,1,0,0,1,1,1,0
29,0,179,26,1,0,134358,1,0,1,1,0,1,0,1,0
30,1,181,13,0,0,118528,3,1,1,0,0,1,1,1,0
23,2,184,15,1,0,69906,5,1,1,0,1,1,0,0,0
26,5,187,14,0,1,69643,2,1,0,1,1,1,1,0,0
22,0,184,12,1,0,117131,1,0,0,0,1,0,1,0,0
26,4,167,20,0,0,99813,1,1,0,0,0,1,1,0,0
24,4,169,12,1,0,72776,3,0,0,0,0,0,0,1,0
28,3,182,16,1,1,35226,3,0,1,1,1,1,1,0,0
23,5,173,12,0,0,48821,3,0,0,0,1,0,1,1,0
23,0,163,21,1,1,34224,5,0,0,0,1,0,0,1,0
28,0,189,11,0,0,130256,5,1,1,1,0,0,1,0,1
26,2,161,12,0,0,94741,3,0,0,1,1,0,1,1,0
25,3,188,30,1,0,58468,2,0,0,0,0,1,1,0,0
24,3,187,9,0,0,79429,0,0,1,0,1,1,1,1,0
25,1,175,11,0,1,130714,0,0,0,1,1,0,0,1,0
28,5,171,12,1,0,98360,2,1,1,1,1,1,0,0,0
27,5,173,8,1,1,128843,1,1,1,1,1,1,0,1,0
26,2,160,31,0,0,149083,4,0,0,1,1,0,0,1,0
22,2,190,20,0,1,34565,0,1,0,0,1,0,0,1,0
30,3,175,16,0,1,70992,0,1,1,0,1,0,0,1,1
24,0,160,13,0,0,146033,5,0,0,0,0,0,0,1,1
27,4,177,31,0,1,146169,3,0,1,1,1,0,0,1,0
22,5,174,25,1,0,50935,4,0,1,0,0,1,0,1,0
27,2,171,9,0,0,77271,4,0,0,1,1,0,1,1,0
27,1,172,31,1,0,124075,1,1,1,1,1,0,0,1,0
27,5,165,13,1,0,143829,3,1,0,1,0,1,0,1,0
28,0,179,20,0,0,29130,0,1,0,0,1,1,1,0,0
25,5,176,34,1,0,104816,5,1,0,0,0,0,1,0,1
27,1,187,31,0,1,68786,3,0,0,0,0,1,0,0,0
26,1,164,24,1,0,46537,2,0,1,1,0,1,0,0,0
22,4,190,21,1,1,79199,2,0,0,1,0,1,0,0,0
25,3,184,9,0,0,32123,2,0,1,1,0,1,1,1,0
29,0,162,10,0,1,46054,2,1,1,1,1,0,0,1,0
30,0,180,30,1,1,106038,1,1,1,1,0,1,0,1,0
28,1,161,14,0,1,106429,4,0,0,1,0,0,0,1,0
22,5,166,31,1,0,135080,0,1,1,0,0,1,0,0,1
22,5,162,31,1,1,131795,0,0,1,1,1,0,1,0,0
28,5,162,10,0,0,55953,1,1,1,0,0,1,0,0,0
22,3,177,8,0,0,141436,3,0,0,1,0,0,1,0,0
30,2,170,9,1,1,123901,3,1,1,0,0,0,0,0,1
25,4,163,28,0,0,37326,4,0,0,0,1,0,0,0,0
25,2,174,34,0,1,106131,2,1,0,1,0,1,0,0,0
30,3,165,23,1,0,125139,1,0,0,0,1,0,1,0,0
29,0,173,20,1,1,136785,0,0,0,1,0,1,0,1,0
27,3,188,17,0,1,101714,4,1,1,0,1,0,1,0,1
30,4,173,8,1,1,30620,1,0,0,1,0,1,0,1,0
26,5,176,16,0,1,64983,4,0,1,0,1,0,0,1,0
28,3,160,30,1,0,136464,5,1,1,1,0,0,0,0,1
24,4,161,29,1,0,121270,5,0,1,0,0,1,0,0,0
22,4,185,20,1,0,89281,3,1,0,1,1,0,0,1,0
25,2,186,22,1,1,83467,0,1,1,0,1,0,1,0,1
30,4,186,14,0,1,26772,4,1,0,1,0,1,0,0,0
28,2,171,27,0,1,77639,3,0,0,0,1,1,0,0,0
25,4,176,26,1,1,45664,1,1,0,1,1,1,0,0,0
23,4,181,27,1,0,128725,4,1,1,0,0,0,1,0,1
27,5,171,27,1,0,37338,1,1,0,0,0,1,1,1,0
22,4,181,29,0,1,83808,5,0,1,1,0,0,0,0,0
25,5,185,19,1,1,48718,4,1,0,0,0,1,1,0,1
29,5,171,20,1,0,83196,4,1,1,0,0,0,0,1,0
27,5,174,10,0,1,129112,0,1,1,0,1,1,0,1,1
24,5,175,33,1,1,80096,5,0,1,0,1,0,1,0,1
22,2,160,10,1,1,29036,4,0,1,0,1,1,0,1,0
22,2,179,35,1,1,46471,5,0,0,0,0,1,1,1,0
24,2,185,8,1,1,76631,1,0,1,0,1,1,1,1,0
28,5,169,10,1,1,44826,3,0,0,1,0,1,1,1,0
29,5,164,30,1,1,56278,5,1,0,0,1,1,0,0,1
24,2,172,10,0,1,87667,0,0,1,0,0,0,1,0,0
22,2,173,21,0,1,113830,3,0,0,0,0,1,1,0,1
28,2,161,20,1,1,94362,1,0,1,0,1,0,1,1,0
22,1,177,31,0,1,66108,2,1,0,0,1,1,1,0,1
25,4,175,9,0,0,140174,2,0,1,0,1,0,0,1,0
30,2,167,9,1,0,105599,1,0,1,1,0,0,0,0,0
29,3,185,22,1,1,51335,2,0,0,0,1,1,0,0,0
27,3,185,20,1,0,141500,1,1,1,1,1,0,0,0,0
24,1,183,15,0,0,50243,2,1,1,0,0,1,0,0,0
27,1,180,27,0,1,59676,0,1,0,1,0,0,1,0,0
26,3,170,10,1,1,136079,5,0,0,0,1,1,1,1,1
30,0,184,21,1,0,82633,0,0,0,1,0,1,0,0,0
27,1,176,8,1,1,31114,3,0,0,1,1,1,0,1,0
27,0,185,33,1,1,69404,5,0,0,0,0,0,0,1,1
25,1,187,29,1,1,75471,2,0,0,0,0,1,1,0,0
23,1,183,20,1,1,31375,2,0,1,0,1,1,0,1,0
29,0,171,17,0,0,31221,5,0,0,0,1,0,0,1,0
28,1,163,32,0,0,26298,2,1,0,1,1,0,1,0,0
26,2,185,17,1,1,136548,0,0,0,1,1,0,0,1,0
23,3,179,11,1,1,67396,5,0,1,0,1,1,1,1,1
30,2,168,25,0,0,43751,1,0,1,0,0,1,1,1,0
22,3,186,15,0,1,80582,5,1,0,1,0,0,1,0,1
27,5,168,25,0,1,120859,1,0,1,0,1,0,0,0,0
30,1,185,28,1,0,71909,5,0,0,1,1,0,1,0,0
28,3,165,33,0,1,92211,3,0,0,0,0,0,0,0,0
22,1,165,9,1,1,68237,5,0,1,0,1,0,1,1,1
29,3,185,31,1,1,99743,3,1,0,1,0,1,0,1,0
29,0,164,27,0,0,89935,0,1,0,0,1,0,1,1,0
30,3,170,29,1,1,140960,1,0,0,1,1,0,0,1,0
28,0,182,21,1,0,26981,1,0,1,1,1,1,0,1,0
24,1,189,28,1,0,36658,2,0,0,0,1,1,0,0,0
22,2,174,12,1,1,116684,4,0,0,0,1,0,0,0,1
28,4,174,29,1,1,45622,4,0,1,1,0,0,1,1,0
23,2,166,31,1,0,132535,4,1,1,1,0,0,0,0,0
29,4,165,12,0,0,51296,0,0,0,1,0,0,1,0,0
24,1,183,21,1,0,55253,1,1,0,1,0,1,0,0,0
22,2,177,32,1,1,52505,0,1,1,1,0,1,0,0,0
25,5,164,22,1,1,49657,4,1,1,0,0,0,1,0,1
22,2,160,17,0,0,149084,3,1,0,1,0,0,0,0,0
26,3,177,23,0,1,48802,0,0,1,1,0,1,1,1,0
22,4,166,16,0,1,42515,4,1,0,1,0,0,1,0,0
27,5,187,22,1,1,117032,5,0,1,0,1,1,0,1,1
22,1,166,12,1,1,26105,2,0,0,1,1,1,1,0,0
30,1,188,18,1,1,75270,3,0,1,1,1,1,1,0,0
24,5,176,17,1,0,105979,3,0,0,1,1,0,0,0,0
24,4,175,33,1,1,95184,0,0,0,1,1,0,1,1,0
23,2,167,13,0,1,50830,4,1,1,0,1,1,0,0,1
22,2,186,33,1,0,72701,3,1,0,0,1,1,1,0,0
26,5,178,12,1,0,114270,4,0,0,0,0,0,1,0,0
24,4,185,24,0,0,137714,1,1,0,1,1,1,1,1,0
29,5,170,33,0,1,57901,5,1,1,1,1,0,1,0,0
24,1,161,24,0,1,62316,3,0,0,1,0,0,1,0,0
30,0,176,16,0,0,64506,5,1,1,1,0,0,0,0,0
27,0,164,12,1,0,84249,5,0,0,0,0,1,0,1,0
25,2,176,17,1,0,55447,0,0,0,0,0,1,0,1,0
27,5,162,17,0,0,133334,2,0,1,1,0,0,0,0,0
28,1,169,27,0,1,47595,5,1,0,0,0,1,0,0,1
24,0,170,12,0,0,80187,4,1,1,1,1,0,1,0,0
26,2,182,18,1,1,105360,1,1,0,1,1,0,1,1,0
27,1,163,23,1,0,111680,3,1,0,1,1,1,1,0,0
29,5,187,22,1,1,58685,0,1,0,1,0,1,1,0,0
22,0,178,23,1,1,141408,3,0,0,1,0,1,0,0,0
30,1,190,21,1,1,147653,5,1,0,1,1,0,1,0,1
24,5,177,28,1,0,47215,3,1,1,0,1,1,0,0,0
27,0,177,35,1,0,128534,1,0,1,1,0,0,1,0,0
24,1,186,32,1,1,103213,0,1,0,1,1,1,1,0,0
26,2,161,30,1,1,85985,2,0,1,1,1,1,0,0,0
26,0,177,32,0,0,44283,5,1,1,0,1,1,1,0,0
28,5,175,13,1,1,80331,0,1,0,0,0,0,0,0,1
22,1,185,11,0,1,147067,0,1,0,1,1,0,0,0,1
23,5,182,21,1,0,144888,2,1,0,1,1,0,0,0,0
28,4,163,32,0,0,25770,4,1,0,1,1,0,1,1,0
24,3,164,19,0,1,28121,3,0,1,0,1,0,1,0,0
24,3,178,24,0,0,78902,1,1,1,0,1,0,1,0,0
29,1,162,31,1,1,69630,2,1,1,1,0,1,1,1,0
30,5,186,19,1,0,140987,2,0,0,0,0,0,0,1,0
25,3,184,22,1,0,118434,3,1,1,0,1,0,1,1,0
25,4,184,31,0,1,62207,4,1,0,0,0,0,0,0,1
26,2,181,20,1,0,148304,1,0,0,0,1,0,0,1,0
26,2,169,10,0,0,114532,0,0,0,0,0,0,1,1,0
22,1,189,20,1,0,85023,4,1,1,0,0,1,0,1,0
30,2,166,26,0,0,67472,1,1,1,1,0,0,0,0,0
24,3,174,11,0,0,114957,3,0,1,1,0,0,0,1,0
29,0,184,13,0,0,26178,1,0,0,0,0,1,1,1,0
28,2,172,26,0,1,127691,4,0,0,1,1,1,1,0,0
29,3,185,10,0,0,82566,5,0,0,1,0,0,1,1,0
23,1,160,25,0,1,33468,0,0,1,0,0,0,1,0,0
27,5,172,28,1,0,122281,1,0,0,0,1,0,1,0,0
27,3,173,23,1,0,116262,0,0,0,1,1,0,1,0,0
23,4,166,14,0,0,55362,0,0,1,0,0,1,1,1,0
23,0,165,16,0,0,53819,1,0,0,0,0,0,0,1,0
30,1,170,31,1,1,118895,3,0,1,0,1,0,0,1,1
24,2,190,16,0,1,81043,0,0,1,0,1,1,1,1,0
30,3,189,22,1,1,113202,1,1,1,0,1,1,1,1,1
25,0,161,23,0,0,83345,4,0,0,0,1,1,1,1,0
24,5,186,35,0,1,62655,1,0,0,0,1,1,1,0,0
23,5,168,11,0,1,85292,2,0,0,0,1,1,1,0,0
25,1,183,33,0,1,122608,3,1,1,0,0,0,0,1,1
29,4,166,16,1,1,70958,2,0,0,1,1,1,1,1,0
28,1,181,16,1,1,66892,2,1,1,1,1,0,1,0,0
25,5,169,30,0,0,78611,0,1,1,1,0,0,1,1,0
25,1,165,27,1,1,113413,2,1,0,0,0,1,0,0,1
28,0,184,23,0,0,29908,3,1,1,1,0,0,1,1,0
22,3,187,22,1,1,141153,2,0,0,1,1,1,1,0,0
24,5,185,15,0,1,116969,3,1,0,0,0,1,0,0,1
30,4,164,25,0,1,100477,3,0,1,1,1,0,0,0,0
22,2,179,26,0,1,112672,4,0,0,0,0,1,1,0,1
28,0,183,24,0,1,49091,0,0,1,0,1,0,0,1,0
24,4,178,15,0,1,107549,3,1,1,1,0,0,0,0,1
24,1,161,26,1,1,49833,1,1,1,0,1,0,0,0,0
29,2,173,27,0,1,132995,5,1,0,1,0,1,0,1,1
22,0,186,22,0,1,80923,3,0,1,1,0,1,1,1,0
25,5,173,30,0,0,88065,4,0,0,1,1,0,0,1,0
25,2,184,19,0,1,60701,2,1,0,1,0,1,1,1,0
23,1,176,34,1,1,144730,2,0,1,1,0,0,0,0,0
30,0,187,28,0,1,45288,0,0,1,1,1,0,0,0,0
23,5,175,30,0,1,38259,1,1,1,1,1,0,1,1,0
27,0,184,16,1,1,98707,2,0,1,1,1,1,0,1,0
25,3,169,9,1,0,123893,0,1,0,1,0,1,0,1,0
29,3,184,12,1,0,134987,4,1,0,0,1,1,0,0,1
25,0,161,25,1,0,38004,2,0,0,1,1,0,0,0,0
24,1,173,28,1,1,79390,1,1,1,0,1,1,0,0,1
24,1,188,24,0,1,149892,3,0,1,1,0,0,1,0,0
29,2,184,18,1,0,131761,1,0,0,1,1,0,1,1,0
23,4,186,19,1,1,96990,3,1,0,1,1,1,1,1,0
25,0,182,25,1,1,136539,3,1,1,0,1,0,1,0,1
29,4,175,9,1,1,116952,5,1,1,1,0,0,0,0,1
25,3,173,23,1,0,130914,5,1,0,1,1,0,0,1,1
27,4,165,33,0,0,51796,0,0,0,0,1,0,0,0,0
27,4,172,17,1,0,81043,0,1,0,0,0,1,0,0,0
29,1,168,13,0,0,89793,1,1,1,0,0,0,1,1,0
26,3,187,15,1,1,55357,2,1,1,1,0,0,0,0,0
27,3,190,9,1,0,99631,1,1,1,0,0,0,0,1,0
28,3,184,18,1,0,140171,5,0,0,1,0,0,0,0,0
26,0,181,9,1,0,103681,4,0,1,0,1,0,0,0,0
27,1,189,18,1,1,86224,3,0,1,0,1,0,1,0,0
29,4,160,31,1,1,103432,3,1,1,1,1,1,1,0,1
23,4,173,12,0,0,148978,1,0,0,1,0,0,1,0,0
28,0,160,12,0,1,145398,5,1,0,1,0,1,1,0,1
28,3,173,33,1,1,45306,0,1,0,0,1,0,0,1,0
26,4,183,21,0,0,79123,2,1,1,0,0,1,0,1,0
25,5,184,24,1,0,66010,1,1,0,0,1,1,1,0,0
29,4,164,28,0,0,88293,2,0,1,0,0,1,1,0,0
25,5,168,14,1,1,120753,2,0,0,1,0,1,0,1,0
25,4,162,32,1,1,95177,3,0,0,0,0,1,0,0,0
23,4,171,14,1,1,39402,4,0,1,0,1,1,0,1,0
25,2,189,15,1,0,63333,2,1,0,0,1,1,1,1,0
27,0,164,33,0,0,85479,4,0,1,1,1,0,1,1,0
30,4,160,26,1,0,84131,5,0,1,0,0,0,0,1,0
24,2,160,15,0,1,54582,5,0,0,1,1,0,1,1,0
28,2,173,12,0,0,40463,4,0,1,1,0,0,1,0,0
30,0,172,12,1,0,93459,1,0,1,1,1,0,1,1,0
25,1,168,33,1,0,67586,5,1,1,0,1,1,0,1,0
22,3,160,18,1,0,93094,2,1,1,0,1,0,1,1,0
26,5,166,14,1,0,110728,2,0,0,0,0,1,1,1,0
27,2,162,9,0,0,144582,3,0,1,0,1,0,0,0,0
24,4,184,10,0,0,130223,0,1,1,0,1,1,1,0,1
23,1,173,32,1,0,56265,0,1,0,0,1,0,1,1,0
24,0,188,21,0,1,70041,2,1,0,1,1,1,0,0,0
27,0,184,8,1,1,80310,3,1,0,0,0,0,0,1,1
27,5,187,24,1,1,107685,3,1,1,0,0,0,0,1,1
23,2,176,35,0,0,137885,0,0,1,1,0,1,0,0,0
23,1,178,20,1,0,113378,3,1,1,1,0,1,1,1,0
27,3,190,11,1,1,78662,2,0,1,0,1,0,1,1,0
23,5,186,8,0,1,52696,3,1,0,0,0,0,1,1,1
27,1,183,17,1,1,89406,4,0,1,0,1,1,1,0,0
24,3,190,34,0,0,74405,1,0,0,0,1,0,1,1,0
25,3,180,14,0,1,88615,5,0,1,1,1,0,1,1,0
23,4,182,23,0,1,149095,3,0,0,0,1,0,1,1,1
25,4,163,31,0,1,149478,0,1,1,1,0,0,0,1,1
25,1,184,13,1,1,136867,1,1,1,0,0,1,0,0,1
